x_m,y_m,width_left_m,width_right_m,vx_mps
-44.2066315,4.435178,0.8527211,1.325591,12.3278908
-44.2592428,4.520219,0.8590115,1.3201003,12.3461475
-44.311805,4.6052905,0.8653018,1.3146097,12.3643041
-44.3643181,4.6903922,0.8715922,1.309119,12.3823615
-44.4167821,4.7755243,0.8778825,1.3036284,12.4003203
-44.4691968,4.8606867,0.8841729,1.2981377,12.4181812
-44.5215623,4.9458794,0.8904632,1.2926471,12.435945
-44.5738784,5.0311023,0.8967536,1.2871564,12.4536124
-44.6261452,5.1163555,0.9030439,1.2816658,12.4711841
-44.6783625,5.201639,0.9093343,1.2761751,12.4886607
-44.7305304,5.2869527,0.9156649,1.2705731,12.5060429
-44.7826488,5.3722966,0.9225732,1.2633714,12.5233314
-44.8347178,5.457671,0.9294814,1.2561697,12.5405269
-44.8867372,5.5430756,0.9363897,1.248968,12.5576301
-44.9387069,5.6285103,0.943298,1.2417664,12.5746415
-44.9906269,5.7139753,0.9502063,1.2345647,12.5915618
-45.0424972,5.7994704,0.9571146,1.227363,12.6083918
-45.0943177,5.8849956,0.9640229,1.2201613,12.6251319
-45.1460883,5.970551,0.9709312,1.2129596,12.6417828
-45.197809,6.0561364,0.9778395,1.205758,12.6583452
-45.2494798,6.141752,0.9847829,1.1985231,12.6748197
-45.3011006,6.2273976,0.9922859,1.1907615,12.6912068
-45.3526716,6.3130738,0.9997889,1.1829998,12.7075072
-45.4041926,6.3987801,1.0072919,1.1752381,12.7237214
-45.4556635,6.4845165,1.014795,1.1674764,12.7398501
-45.5070841,6.5702829,1.022298,1.1597148,12.7558939
-45.5584545,6.6560793,1.029801,1.1519531,12.7718533
-45.6097747,6.7419056,1.037304,1.1441914,12.7877288
-45.6610445,6.827762,1.044807,1.1364298,12.8035212
-45.7122639,6.9136483,1.05231,1.1286681,12.8192308
-45.7634329,6.9995646,1.0598433,1.1208724,12.8348584
-45.8145514,7.0855108,1.0679157,1.1124728,12.8504043
-45.8656198,7.1714876,1.075988,1.1040732,12.8658693
-45.9166377,7.2574945,1.0840604,1.0956736,12.8812538
-45.967605,7.3435313,1.0921328,1.087274,12.8965583
-46.0185216,7.4295979,1.1002052,1.0788744,12.9117834
-46.0693875,7.5156944,1.1082775,1.0704747,12.9269296
-46.1202026,7.6018208,1.1163499,1.0620751,12.9419975
-46.1709668,7.6879769,1.1244223,1.0536755,12.9569875
-46.2216802,7.7741629,1.1324946,1.0452759,12.9719002
-46.2723427,7.8603787,1.1405945,1.0368527,12.986736
-46.3229542,7.9466242,1.1492482,1.0279555,13.0014955
-46.3735153,8.0329006,1.1579019,1.0190583,13.0161792
-46.4240254,8.1192068,1.1665556,1.0101611,13.0307875
-46.4744844,8.2055427,1.1752093,1.0012639,13.045321
-46.5248922,8.2919084,1.183863,0.9923666,13.0597801
-46.5752488,8.3783038,1.1925166,0.9834694,13.0741654
-46.6255541,8.4647289,1.2011703,0.9745722,13.0884772
-46.6758081,8.5511836,1.209824,0.965675,13.1027161
-46.7260108,8.637668,1.2184777,0.9567778,13.1168825
-46.776162,8.724182,1.227156,0.9478543,13.1309769
-46.8262618,8.8107257,1.236403,0.9383238,13.1449998
-46.8763108,8.8973002,1.2456501,0.9287933,13.1589516
-46.9263083,8.9839045,1.2548972,0.9192627,13.1728327
-46.9762542,9.0705384,1.2641442,0.9097322,13.1866436
-47.0261485,9.1572018,1.2733913,0.9002017,13.2003848
-47.075991,9.2438948,1.2826384,0.8906711,13.2140566
-47.1257818,9.3306173,1.2918854,0.8811406,13.2276596
-47.1755208,9.4173693,1.3011325,0.8716101,13.2411941
-47.2252079,9.5041508,1.3103796,0.8620795,13.2546606
-47.2748432,9.5909618,1.3195969,0.8524854,13.2680595
-47.3244264,9.6778023,1.3280056,0.8411623,13.2813913
-47.3739585,9.7646737,1.3364143,0.8298391,13.2946563
-47.4234387,9.8515748,1.344823,0.818516,13.3078549
-47.4728668,9.9385052,1.3532318,0.8071929,13.3209876
-47.5222427,10.025465,1.3616405,0.7958698,13.3340548
-47.5715664,10.1124543,1.3700492,0.7845467,13.3470568
-47.6208378,10.1994729,1.3784579,0.7732235,13.3599941
-47.670057,10.2865208,1.3868666,0.7619004,13.3728671
-47.7192238,10.3735981,1.3952754,0.7505773,13.3856762
-47.7683382,10.4607047,1.4036469,0.7394169,13.3984217
-47.8174002,10.5478406,1.410799,0.7335926,13.4111041
-47.8664106,10.6350075,1.4179511,0.7277683,13.4237237
-47.9153686,10.7222039,1.4251032,0.7219439,13.4362808
-47.964274,10.8094295,1.4322553,0.7161196,13.448776
-48.0131268,10.8966844,1.4394075,0.7102953,13.4612095
-48.0619268,10.9839685,1.4465596,0.704471,13.4735818
-48.1106742,11.0712818,1.4537117,0.6986467,13.4858931
-48.1593687,11.1586242,1.4608638,0.6928224,13.498144
-48.2080103,11.2459959,1.4680159,0.6869981,13.5103346
-48.2565991,11.3333966,1.4750726,0.6812448,13.5224654
-48.3051349,11.4208266,1.4781933,0.6784246,13.5345368
-48.3536189,11.5082876,1.481314,0.6756043,13.546549
-48.4020499,11.5957779,1.4844346,0.672784,13.5585025
-48.4504278,11.6832972,1.4875553,0.6699637,13.5703976
-48.4987525,11.7708457,1.490676,0.6671435,13.5822347
-48.5470241,11.8584232,1.4937967,0.6643232,13.594014
-48.5952424,11.9460297,1.4969174,0.6615029,13.6057359
-48.6434074,12.0336652,1.5000381,0.6586826,13.6174008
-48.691519,12.1213297,1.5031588,0.6558624,13.629009
-48.7395773,12.2090232,1.5062631,0.6530112,13.6405608
-48.7875822,12.2967457,1.5084619,0.64845,13.6520565
-48.8355347,12.3844994,1.5106606,0.6438889,13.6634966
-48.8834338,12.472282,1.5128594,0.6393278,13.6748812
-48.9312793,12.5600937,1.5150582,0.6347666,13.6862108
-48.9790711,12.6479342,1.517257,0.6302055,13.6974856
-49.0268093,12.7358035,1.5194558,0.6256443,13.708706
-49.0744937,12.8237018,1.5216545,0.6210832,13.7198722
-49.1221243,12.9116289,1.5238533,0.616522,13.7309847
-49.169701,12.9995848,1.5260521,0.6119609,13.7420436
-49.2172239,13.0875695,1.5282259,0.6074541,13.7530493
-49.2646928,13.175583,1.528314,0.6074868,13.7640022
-49.3121091,13.2636278,1.5284021,0.6075195,13.7749025
-49.3594713,13.3517013,1.5284902,0.6075523,13.7857505
-49.4067794,13.4398036,1.5285783,0.607585,13.7965465
-49.4540334,13.5279347,1.5286664,0.6076177,13.8072908
-49.5012332,13.6160944,1.5287545,0.6076505,13.8179837
-49.5483787,13.7042828,1.5288427,0.6076832,13.8286255
-49.59547,13.7924999,1.5289308,0.6077159,13.8392165
-49.6425068,13.8807457,1.5290189,0.6077486,13.849757
-49.6894893,13.9690201,1.529102,0.6077761,13.8602472
-49.7364173,14.0573231,1.5283433,0.6069187,13.8706875
-49.7832922,14.1456574,1.5275845,0.6060614,13.8810781
-49.8301128,14.2340201,1.5268258,0.605204,13.8914193
-49.8768791,14.3224112,1.5260671,0.6043467,13.9017114
-49.9235914,14.4108306,1.5253084,0.6034894,13.9119546
-49.9702499,14.499278,1.5245496,0.602632,13.9221493
-50.0168546,14.5877534,1.5237909,0.6017747,13.9322956
-50.0634057,14.6762567,1.5230322,0.6009173,13.9423939
-50.1099034,14.7647877,1.5222735,0.60006,13.9524445
-50.1563479,14.8533463,1.5215148,0.5992026,13.9624475
